PAC4GC:7332751.1.592a4f4f	Xelaev18004870m.g	9934
PAC4GC:7366292.1.592a4f54	Xelaev18034881m.g	9932
PAC4GC:7333083	Xelaev18006394m.g	9932
PAC4GC:7354939	Xelaev18013475m.g	9931
PAC4GC:7342455	Xelaev18019077m.g	9930
PAC4GC:7337850.1.592a4f65	Xelaev18047154m.g	9930
PAC4GC:7349754.2.592a4f58	Xelaev18020872m.g	9926
PAC4GC:7333034	Xelaev18006872m.g	9926
PAC4GC:7352778.3.592a4f52	Xelaev18014660m.g	9925
PAC4GC:7346417.1.592a4f62	Xelaev18040670m.g	9925
PAC4GC:7323964	Xelaev18030162m.g	9925
PAC4GC:7355589.3.592a4f66.3.592d0e2c	Xelaev18013372m.g	9924
PAC4GC:7346068	Xelaev18039816m.g	9924
PAC4GC:7353173.6.592a4f53	Xelaev18011652m.g	9923
PAC4GC:7343998.5.592a4f5f	Xelaev18018382m.g	9923
PAC4GC:7367771.1.592a4f51	Xelaev18034578m.g	9922
PAC4GC:7353173.9.592a4f53	Xelaev18011652m.g	9920
PAC4GC:7336581	Xelaev18009142m.g	9920
PAC4GC:7341423.3.592a4f4c	Xelaev18041062m.g	9919
PAC4GC:7362213.3.592a4f61	Xelaev18023270m.g	9918
PAC4GC:7353173.5.592a4f53	Xelaev18011652m.g	9917
PAC4GC:7355326	Xelaev18013109m.g	9916
PAC4GC:7329922.1.592a4f52	Xelaev18005097m.g	9916
PAC4GC:7349871	Xelaev18021177m.g	9915
PAC4GC:7339029	Xelaev18047356m.g	9914
PAC4GC:7335846	Xelaev18009234m.g	9914
PAC4GC:7332270	Xelaev18006746m.g	9912
PAC4GC:7355954	Xelaev18013499m.g	9910
PAC4GC:7355677	Xelaev18012666m.g	9910
PAC4GC:7352778.4.592a4f52	Xelaev18014660m.g	9910
PAC4GC:7329186.2.592a4f51	Xelaev18026490m.g	9910
PAC4GC:7364385_PAC4GC:7364247.3.592d0e21	24037_24038	9907
PAC4GC:7333043	Xelaev18007454m.g	9907
PAC4GC:7342849.3.592a4f56	Xelaev18017692m.g	9903
PAC4GC:7364547.3.592a4f5e	Xelaev18025839m.g	9902
PAC4GC:7359590	Xelaev18044706m.g	9902
PAC4GC:7348905.2.592a4f58	Xelaev18020871m.g	9901
PAC4GC:7352778.2.592a4f52	Xelaev18014660m.g	9898
PAC4GC:7332315.1.592a4f61	Xelaev18006566m.g	9898
PAC4GC:7366151.1.592a4f57	Xelaev18035193m.g	9897
PAC4GC:7343934	Xelaev18017604m.g	9897
PAC4GC:7323628	Xelaev18029918m.g	9895
PAC4GC:7367697.9.592a4f51	Xelaev18034577m.g	9892
PAC4GC:7364887.22.592a4f4c	Xelaev18024207m.g	9892
PAC4GC:7362682.1.592a4f59	Xelaev18022609m.g	9892
PAC4GC:7362377	Xelaev18023271m.g	9890
PAC4GC:7355589.2.592a4f66	Xelaev18013372m.g	9889
PAC4GC:7337038	Xelaev18010624m.g	9886
PAC4GC:7331742	Xelaev18005098m.g	9886
PAC4GC:7367214	Xelaev18035875m.g	9885
PAC4GC:7361668.50.592a4f55.59.592d0e28	Xelaev18022246m.g	9884
PAC4GC:7361668.15.592a4f55.23.592d0e28	Xelaev18022246m.g	9884
PAC4GC:7360115.4.592a4f66	Xelaev18044577m.g	9884
PAC4GC:7331405	Xelaev18008327m.g	9883
PAC4GC:7350208.3.592a4f56	Xelaev18020694m.g	9882
PAC4GC:7360947.1.592a4f68	Xelaev18044933m.g	9881
PAC4GC:7324182	Xelaev18030014m.g	9881
PAC4GC:7357324.1.592a4f4c	Xelaev18036728m.g	9880
PAC4GC:7365469.1.592a4f50	Xelaev18024453m.g	9873
PAC4GC:7349120.3.592a4f4d	Xelaev18019878m.g	9872
PAC4GC:7330411.2.592a4f65	Xelaev18007384m.g	9872
PAC4GC:7332751.2.592a4f4f	Xelaev18004870m.g	9871
PAC4GC:7351165.1.592a4f5b	Xelaev18015495m.g	9870
PAC4GC:7344358	Xelaev18018944m.g	9870
PAC4GC:7359521	Xelaev18044492m.g	9869
PAC4GC:7338172	Xelaev18046862m.g	9869
PAC4GC:7330338.3.592a4f63.2.592d0e27	Xelaev18006812m.g	9866
PAC4GC:7357214.2.592a4f50	Xelaev18037110m.g	9865
PAC4GC:7354423.1.592a4f68	Xelaev18014026m.g	9865
PAC4GC:7329186.3.592a4f51	Xelaev18026490m.g	9865
PAC4GC:7357324.3.592a4f4c	Xelaev18036728m.g	9862
PAC4GC:7336775	Xelaev18009289m.g	9862
PAC4GC:7353759.1.592a4f52	Xelaev18011556m.g	9861
PAC4GC:7329806	Xelaev18008385m.g	9859
PAC4GC:7348069	Xelaev18040671m.g	9857
PAC4GC:7333565	Xelaev18033915m.g	9857
PAC4GC:7364385_PAC4GC:7364247.4.592d0e21	24037_24038	9855
PAC4GC:7351273	Xelaev18015666m.g	9855
PAC4GC:7367915.1.592a4f55	Xelaev18034911m.g	9854
PAC4GC:7351998.1.592a4f5b	Xelaev18015496m.g	9849
PAC4GC:7323157.1.592a4f52	Xelaev18029163m.g	9849
PAC4GC:7332038	Xelaev18008493m.g	9848
PAC4GC:7361596.2.592a4f57	Xelaev18022384m.g	9847
PAC4GC:7329806.2.592a4f68	Xelaev18008385m.g	9847
PAC4GC:7329611	Xelaev18005760m.g	9845
PAC4GC:7355792.1.592a4f51	Xelaev18011475m.g	9844
PAC4GC:7359867.3.592a4f64	Xelaev18044194m.g	9841
PAC4GC:7364034	Xelaev18025936m.g	9839
PAC4GC:7332758	Xelaev18005602m.g	9839
PAC4GC:7351070	Xelaev18015979m.g	9835
PAC4GC:7364847	Xelaev18024303m.g	9834
PAC4GC:7360115.6.592a4f66	Xelaev18044577m.g	9834
PAC4GC:7360856	Xelaev18043844m.g	9833
PAC4GC:7362850.1.592a4f61	Xelaev18023315m.g	9831
PAC4GC:7365794.1.592a4f4c	Xelaev18024159m.g	9828
PAC4GC:7330024.1.592a4f67	Xelaev18007815m.g	9826
PAC4GC:7327754	Xelaev18026507m.g	9823
PAC4GC:7356546	Xelaev18038041m.g	9822
PAC4GC:7337521.1.592a4f67	Xelaev18047724m.g	9822
PAC4GC:7351201.1.592a4f4c	Xelaev18014130m.g	9819
PAC4GC:7365716	Xelaev18025002m.g	9818
PAC4GC:7353623.2.592a4f54	Xelaev18011750m.g	9818
PAC4GC:7351482.1.592a4f56	Xelaev18014972m.g	9817
PAC4GC:7367697.3.592a4f51	Xelaev18034577m.g	9814
PAC4GC:7351237	Xelaev18015667m.g	9814
PAC4GC:7367697.1.592a4f51	Xelaev18034577m.g	9813
PAC4GC:7366151.1.592a4f57.1.592d0e1c	Xelaev18035193m.g	9813
PAC4GC:7363373	Xelaev18022610m.g	9811
PAC4GC:7323535.1.592a4f4f	Xelaev18028924m.g	9811
PAC4GC:7339170.1.592a4f5f	Xelaev18046131m.g	9809
PAC4GC:7328984	Xelaev18027242m.g	9808
PAC4GC:7325092	Xelaev18031235m.g	9807
PAC4GC:7367697.15.592a4f51	Xelaev18034577m.g	9806
PAC4GC:7364606	Xelaev18025751m.g	9806
PAC4GC:7354215.5.592a4f64	Xelaev18013110m.g	9806
PAC4GC:7331487	Xelaev18007944m.g	9806
PAC4GC:7362040	Xelaev18023767m.g	9805
PAC4GC:7325427.1.592a4f57	Xelaev18031391m.g	9805
PAC4GC:7351998.2.592a4f5b	Xelaev18015496m.g	9804
PAC4GC:7349470	Xelaev18020118m.g	9802
PAC4GC:7332248	Xelaev18007736m.g	9802
PAC4GC:7368003	Xelaev18035888m.g	9797
PAC4GC:7356416	Xelaev18037170m.g	9794
PAC4GC:7355238.1.592a4f57	Xelaev18011914m.g	9793
PAC4GC:7323463.3.592a4f5b	Xelaev18030013m.g	9792
PAC4GC:7358898	Xelaev18044646m.g	9790
PAC4GC:7355589.4.592a4f66	Xelaev18013372m.g	9790
PAC4GC:7323803.2.592a4f5a	Xelaev18029893m.g	9790
PAC4GC:7366078	Xelaev18035194m.g	9789
PAC4GC:7362213.2.592a4f61	Xelaev18023270m.g	9789
PAC4GC:7360212	Xelaev18044530m.g	9789
PAC4GC:7356930.1.592a4f53	Xelaev18037386m.g	9788
PAC4GC:7333677	Xelaev18032881m.g	9788
PAC4GC:7330740	Xelaev18006567m.g	9788
PAC4GC:7327806	Xelaev18026803m.g	9788
PAC4GC:7347042.1.592a4f50	Xelaev18038445m.g	9786
PAC4GC:7328962	Xelaev18026491m.g	9786
PAC4GC:7356980	Xelaev18037387m.g	9783
PAC4GC:7345378	Xelaev18003577m.g	9781
PAC4GC:7336594.1.592a4f5f	Xelaev18010623m.g	9781
PAC4GC:7327431.1.592a4f61	Xelaev18028116m.g	9780
PAC4GC:7368094	Xelaev18035834m.g	9777
PAC4GC:7327431.2.592a4f61	Xelaev18028116m.g	9777
PAC4GC:7349120	Xelaev18019878m.g	9775
PAC4GC:7361632.2.592a4f66	Xelaev18024046m.g	9774
PAC4GC:7344388	Xelaev18017543m.g	9770
PAC4GC:7329409	Xelaev18007412m.g	9769
PAC4GC:7368656.3.592a4f66	Xelaev18000814m.g	9768
PAC4GC:7362705.2.592a4f58	Xelaev18022457m.g	9765
PAC4GC:7362213	Xelaev18023270m.g	9765
PAC4GC:7364547.1.592a4f5e	Xelaev18025839m.g	9764
PAC4GC:7366626.1.592a4f4d	Xelaev18034285m.g	9763
PAC4GC:7363807	Xelaev18022247m.g	9763
PAC4GC:7332430.2.592a4f67	Xelaev18007816m.g	9763
PAC4GC:7342987	Xelaev18016952m.g	9761
PAC4GC:7362526.5.592a4f4f.3.592d0e12	Xelaev18021904m.g	9754
PAC4GC:7352089	Xelaev18015242m.g	9753
PAC4GC:7327092.5.592a4f53	Xelaev18026726m.g	9753
PAC4GC:7353472.3.592a4f68	Xelaev18013813m.g	9748
PAC4GC:7347082.2.592a4f5b	Xelaev18039590m.g	9747
PAC4GC:7330023	Xelaev18007544m.g	9746
PAC4GC:7349120.5.592a4f4d	Xelaev18019878m.g	9744
PAC4GC:7360089.2.592a4f60	Xelaev18043570m.g	9743
PAC4GC:7343995	Xelaev18018471m.g	9743
PAC4GC:7368107.5.592a4f5f	Xelaev18036133m.g	9741
PAC4GC:7338959.1.592a4f66	Xelaev18047320m.g	9738
PAC4GC:7347193_PAC4GC:7346072.1.592d0e14	36160_36158	9737
PAC4GC:7331338.1.592a4f66	Xelaev18007543m.g	9737
PAC4GC:7362705.1.592a4f58	Xelaev18022457m.g	9735
PAC4GC:7330342	Xelaev18004871m.g	9735
PAC4GC:7325252.5.592a4f5b	Xelaev18031898m.g	9733
PAC4GC:7359867	Xelaev18044194m.g	9732
PAC4GC:7367494	Xelaev18036111m.g	9731
PAC4GC:7332845	Xelaev18005092m.g	9728
PAC4GC:7361112	Xelaev18044934m.g	9727
PAC4GC:7361668.50.592a4f55.56.592d0e28	Xelaev18022246m.g	9725
PAC4GC:7367697.12.592a4f51	Xelaev18034577m.g	9724
PAC4GC:7330278.1.592a4f64	Xelaev18006883m.g	9724
PAC4GC:7344393.4.592a4f5a	Xelaev18018012m.g	9723
PAC4GC:7339238	Xelaev18046522m.g	9721
PAC4GC:7332888.5.592a4f64	Xelaev18006873m.g	9721
PAC4GC:7360115.3.592a4f66	Xelaev18044577m.g	9718
PAC4GC:7322597	Xelaev18029369m.g	9718
PAC4GC:7360089.1.592a4f60	Xelaev18043570m.g	9717
PAC4GC:7361668.15.592a4f55.27.592d0e28	Xelaev18022246m.g	9716
PAC4GC:7325139.9.592a4f60	Xelaev18032547m.g	9715
PAC4GC:7336824	Xelaev18010029m.g	9714
PAC4GC:7362526.3.592a4f4f	Xelaev18021904m.g	9713
PAC4GC:7337028.1.592a4f5a	Xelaev18010028m.g	9712
PAC4GC:7367288	Xelaev18035149m.g	9711
PAC4GC:7365327	Xelaev18025504m.g	9711
PAC4GC:7349120.4.592a4f4d	Xelaev18019878m.g	9711
PAC4GC:7323463	Xelaev18030013m.g	9711
PAC4GC:7334404	Xelaev18033180m.g	9708
PAC4GC:7328588	Xelaev18026708m.g	9706
PAC4GC:7360115	Xelaev18044577m.g	9705
PAC4GC:7349120.2.592a4f4d	Xelaev18019878m.g	9705
PAC4GC:7338443.4.592a4f5f	Xelaev18046185m.g	9703
PAC4GC:7330485.8.592a4f51	Xelaev18005034m.g	9703
PAC4GC:7360089.3.592a4f60	Xelaev18043570m.g	9699
PAC4GC:7337397	Xelaev18000197m.g	9697
PAC4GC:7336337	Xelaev18011064m.g	9697
PAC4GC:7332888.8.592a4f64	Xelaev18006873m.g	9697
PAC4GC:7336661	Xelaev18010561m.g	9696
PAC4GC:7323713	Xelaev18029519m.g	9696
PAC4GC:7360115.2.592a4f66	Xelaev18044577m.g	9693
PAC4GC:7354934	Xelaev18011615m.g	9692
PAC4GC:7327092.7.592a4f53	Xelaev18026726m.g	9692
PAC4GC:7329917	Xelaev18006874m.g	9690
PAC4GC:7355589	Xelaev18013372m.g	9687
PAC4GC:7359485.2.592a4f66	Xelaev18044553m.g	9684
PAC4GC:7352365	Xelaev18015491m.g	9683
PAC4GC:7323463.1.592a4f5b	Xelaev18030013m.g	9683
PAC4GC:7333470.1.592a4f4d	Xelaev18032900m.g	9681
PAC4GC:7328247	Xelaev18027789m.g	9680
PAC4GC:7326198.2.592a4f58	Xelaev18031544m.g	9680
PAC4GC:7341786.1.592a4f54	Xelaev18041794m.g	9678
PAC4GC:7327092.8.592a4f53	Xelaev18026726m.g	9678
PAC4GC:7344393	Xelaev18018012m.g	9676
PAC4GC:7330610	Xelaev18005896m.g	9674
PAC4GC:7366833.1.592a4f5d	Xelaev18035874m.g	9672
PAC4GC:7355720	Xelaev18012667m.g	9671
PAC4GC:7344431.2.592a4f53	Xelaev18017413m.g	9671
PAC4GC:7355792.2.592a4f51.2.592d0e13	Xelaev18011475m.g	9670
PAC4GC:7338041	Xelaev18046132m.g	9670
PAC4GC:7344431.1.592a4f53	Xelaev18017413m.g	9669
PAC4GC:7332888.2.592a4f64	Xelaev18006873m.g	9668
PAC4GC:7352283	Xelaev18014327m.g	9667
PAC4GC:7343423	Xelaev18017917m.g	9666
PAC4GC:7355795	Xelaev18011564m.g	9664
PAC4GC:7348888	Xelaev18021096m.g	9664
PAC4GC:7355621	Xelaev18012566m.g	9663
PAC4GC:7364887.17.592a4f4c	Xelaev18024207m.g	9661
PAC4GC:7322516.4.592a4f50	Xelaev18028979m.g	9660
PAC4GC:7360332	Xelaev18045562m.g	9658
PAC4GC:7355683	Xelaev18011915m.g	9658
PAC4GC:7333791.9.592a4f57	Xelaev18033921m.g	9658
PAC4GC:7365327.1.592a4f5a	Xelaev18025504m.g	9654
PAC4GC:7350662.1.592a4f51	Xelaev18014541m.g	9654
PAC4GC:7348254.5.592a4f57	Xelaev18039160m.g	9654
PAC4GC:7334529	Xelaev18033135m.g	9653
PAC4GC:7352840	Xelaev18016339m.g	9652
PAC4GC:7328266	Xelaev18026509m.g	9652
PAC4GC:7349200.1.592a4f5b	Xelaev18021178m.g	9648
PAC4GC:7356697.9.592a4f4f	Xelaev18036962m.g	9647
PAC4GC:7368107	Xelaev18036133m.g	9646
PAC4GC:7359233	Xelaev18044826m.g	9645
PAC4GC:7335012	Xelaev18011135m.g	9644
PAC4GC:7360089.4.592a4f60	Xelaev18043570m.g	9639
PAC4GC:7327092.1.592a4f53	Xelaev18026726m.g	9639
PAC4GC:7353981.1.592a4f50	Xelaev18011447m.g	9637
PAC4GC:7335934	Xelaev18010572m.g	9636
PAC4GC:7350987	Xelaev18016415m.g	9633
PAC4GC:7333509.1.592a4f4c	Xelaev18032727m.g	9632
PAC4GC:7351227	Xelaev18015978m.g	9628
PAC4GC:7326167.1.592a4f55	Xelaev18031207m.g	9626
PAC4GC:7357232.2.592a4f4f	Xelaev18036985m.g	9625
PAC4GC:7366463	Xelaev18034643m.g	9624
PAC4GC:7322989.1.592a4f4e	Xelaev18028798m.g	9621
PAC4GC:7365674.1.592a4f50	Xelaev18024472m.g	9620
PAC4GC:7356934	Xelaev18037683m.g	9620
PAC4GC:7367697.7.592a4f51	Xelaev18034577m.g	9619
PAC4GC:7367697.22.592a4f51	Xelaev18034577m.g	9619
PAC4GC:7343397	Xelaev18017367m.g	9618
PAC4GC:7335848	Xelaev18011016m.g	9618
PAC4GC:7352358.2.592a4f60	Xelaev18015994m.g	9615
PAC4GC:7350660.1.592a4f5b	Xelaev18015490m.g	9615
PAC4GC:7352358.1.592a4f60	Xelaev18015994m.g	9612
PAC4GC:7328604.2.592a4f62	Xelaev18028321m.g	9611
PAC4GC:7325272.1.592a4f5a	Xelaev18031856m.g	9611
PAC4GC:7364547.4.592a4f5e	Xelaev18025839m.g	9610
PAC4GC:7331979.1.592a4f66	Xelaev18007681m.g	9609
PAC4GC:7325491.1.592a4f5a	Xelaev18031857m.g	9608
PAC4GC:7327581	Xelaev18027221m.g	9607
PAC4GC:7337778	Xelaev18046554m.g	9606
PAC4GC:7363387	Xelaev18022044m.g	9605
PAC4GC:7332270.5.592a4f63	Xelaev18006746m.g	9604
PAC4GC:7329660	Xelaev18006747m.g	9604
PAC4GC:7367470	Xelaev18036484m.g	9603
PAC4GC:7352066	Xelaev18014661m.g	9601
PAC4GC:7326761	Xelaev18032035m.g	9601
PAC4GC:7355739.1.592a4f54	Xelaev18011705m.g	9600
PAC4GC:7328308.2.592a4f5d	Xelaev18027698m.g	9599
PAC4GC:7357362.3.592a4f52	Xelaev18037349m.g	9598
PAC4GC:7325245	Xelaev18032440m.g	9595
PAC4GC:7368509	Xelaev18002561m.g	9594
PAC4GC:7328953.5.592a4f62	Xelaev18028319m.g	9594
PAC4GC:7324732	Xelaev18032477m.g	9594
PAC4GC:7342924.2.592a4f53	Xelaev18017414m.g	9593
PAC4GC:7352938	Xelaev18016004m.g	9592
PAC4GC:7347883	Xelaev18038717m.g	9591
PAC4GC:7344393.6.592a4f5a	Xelaev18018012m.g	9591
PAC4GC:7354126	Xelaev18012199m.g	9585
PAC4GC:7349070.7.592a4f4f	Xelaev18020115m.g	9585
PAC4GC:7347102.1.592a4f63	Xelaev18040739m.g	9585
PAC4GC:7327092.6.592a4f53	Xelaev18026726m.g	9585
PAC4GC:7325392	Xelaev18032400m.g	9585
PAC4GC:7364887.1.592a4f4c.42.592d0e12	Xelaev18024207m.g	9582
PAC4GC:7344557	Xelaev18017731m.g	9582
PAC4GC:7324803	Xelaev18032177m.g	9582
PAC4GC:7326375	Xelaev18032302m.g	9579
PAC4GC:7344431.3.592a4f53	Xelaev18017413m.g	9578
PAC4GC:7356273	Xelaev18038037m.g	9574
PAC4GC:7349978.2.592a4f5e	Xelaev18021461m.g	9574
PAC4GC:7347837.6.592a4f5f	Xelaev18040017m.g	9574
PAC4GC:7341224	Xelaev18041496m.g	9574
PAC4GC:7365917	Xelaev18025221m.g	9573
PAC4GC:7353334	Xelaev18013677m.g	9571
PAC4GC:7338861.1.592a4f67	Xelaev18047721m.g	9571
PAC4GC:7335858_PAC4GC:7334960.1.592d0e15	8633_8634	9571
PAC4GC:7363388.1.592a4f58	Xelaev18022459m.g	9570
PAC4GC:7332012.6.592a4f67	Xelaev18007855m.g	9570
PAC4GC:7330528	Xelaev18006748m.g	9567
PAC4GC:7361668.15.592a4f55.42.592d0e28	Xelaev18022246m.g	9566
PAC4GC:7364887.24.592a4f4c	Xelaev18024207m.g	9565
PAC4GC:7352693.1.592a4f50	Xelaev18014442m.g	9565
PAC4GC:7341812.2.592a4f54	Xelaev18041795m.g	9565
PAC4GC:7332270.2.592a4f63	Xelaev18006746m.g	9565
PAC4GC:7367697.19.592a4f51	Xelaev18034577m.g	9563
PAC4GC:7363609.1.592a4f58.1.592d0e2a	Xelaev18022523m.g	9563
PAC4GC:7345634_PAC4GC:7347462	35785_35786	9563
PAC4GC:7337139.2.592a4f5f	Xelaev18010571m.g	9561
PAC4GC:7368141	Xelaev18035150m.g	9559
PAC4GC:7359485.1.592a4f66	Xelaev18044553m.g	9559
PAC4GC:7349844	Xelaev18020441m.g	9558
PAC4GC:7368537.3.592a4f69	Xelaev18002577m.g	9557
PAC4GC:7349070.1.592a4f4f	Xelaev18020115m.g	9554
PAC4GC:7347913	Xelaev18038965m.g	9553
PAC4GC:7344271	Xelaev18017013m.g	9552
PAC4GC:7368017	Xelaev18035206m.g	9550
PAC4GC:7364547.7.592a4f5e	Xelaev18025839m.g	9545
PAC4GC:7364547.5.592a4f5e	Xelaev18025839m.g	9545
PAC4GC:7367470.1.592a4f61	Xelaev18036484m.g	9544
PAC4GC:7344752	Xelaev18018234m.g	9544
PAC4GC:7356697.8.592a4f4f	Xelaev18036962m.g	9543
PAC4GC:7346946.1.592a4f5a	Xelaev18039519m.g	9543
PAC4GC:7323232.4.592a4f4e	Xelaev18028797m.g	9543
PAC4GC:7357513.1.592a4f53	Xelaev18037453m.g	9542
PAC4GC:7342266.4.592a4f56	Xelaev18017706m.g	9541
PAC4GC:7323232.2.592a4f4e	Xelaev18028797m.g	9540
PAC4GC:7364547.6.592a4f5e	Xelaev18025839m.g	9539
PAC4GC:7329536	Xelaev18006838m.g	9538
PAC4GC:7329609	Xelaev18008386m.g	9537
PAC4GC:7335446	Xelaev18010223m.g	9536
PAC4GC:7332735	Xelaev18005764m.g	9536
PAC4GC:7325633.2.592a4f4c	Xelaev18030546m.g	9536
PAC4GC:7338939.2.592a4f66	Xelaev18047281m.g	9535
PAC4GC:7325252.1.592a4f5b	Xelaev18031898m.g	9532
PAC4GC:7330788	Xelaev18008408m.g	9531
PAC4GC:7352923.1.592a4f58	Xelaev18015123m.g	9530
PAC4GC:7358328	Xelaev18001522m.g	9528
PAC4GC:7359485	Xelaev18044553m.g	9524
PAC4GC:7354174.1.592a4f50	Xelaev18011446m.g	9523
PAC4GC:7365707.1.592a4f5f	Xelaev18025976m.g	9520
PAC4GC:7355471.1.592a4f50	Xelaev18011443m.g	9520
PAC4GC:7335147	Xelaev18009172m.g	9520
PAC4GC:7344393.2.592a4f5a	Xelaev18018012m.g	9519
PAC4GC:7336933_PAC4GC:7336672.1.592d0e24	10344_10343	9519
PAC4GC:7355559.1.592a4f59	Xelaev18012068m.g	9518
PAC4GC:7365090.1.592a4f59	Xelaev18025431m.g	9517
PAC4GC:7365090.2.592a4f59	Xelaev18025431m.g	9514
PAC4GC:7358673.4.592a4f66	Xelaev18044578m.g	9512
PAC4GC:7353813.1.592a4f67	Xelaev18013529m.g	9512
PAC4GC:7336071	Xelaev18011134m.g	9511
PAC4GC:7363114.1.592a4f66	Xelaev18024090m.g	9510
PAC4GC:7352539.2.592a4f5b	Xelaev18015431m.g	9510
PAC4GC:7344393.3.592a4f5a	Xelaev18018012m.g	9510
PAC4GC:7339991	Xelaev18041253m.g	9507
PAC4GC:7327092.4.592a4f53	Xelaev18026726m.g	9507
PAC4GC:7353659	Xelaev18012919m.g	9506
PAC4GC:7361612.4.592a4f66	Xelaev18024130m.g	9505
PAC4GC:7339194	Xelaev18047373m.g	9505
PAC4GC:7324340	Xelaev18004561m.g	9505
PAC4GC:7351849.1.592a4f51	Xelaev18014506m.g	9504
PAC4GC:7360247	Xelaev18045478m.g	9502
PAC4GC:7360390	Xelaev18043858m.g	9500
PAC4GC:7367697.13.592a4f51	Xelaev18034577m.g	9499
PAC4GC:7337734	Xelaev18046179m.g	9499
PAC4GC:7342051	Xelaev18017729m.g	9498
PAC4GC:7353916	Xelaev18013127m.g	9496
PAC4GC:7364807	Xelaev18025432m.g	9492
PAC4GC:7349769	Xelaev18020911m.g	9492
PAC4GC:7327471	Xelaev18027829m.g	9492
PAC4GC:7355884	Xelaev18013501m.g	9487
PAC4GC:7359392	Xelaev18043274m.g	9486
PAC4GC:7326268	Xelaev18030687m.g	9485
PAC4GC:7326590	Xelaev18032121m.g	9483
PAC4GC:7328915	Xelaev18027379m.g	9482
PAC4GC:7356596.1.592a4f59	Xelaev18038025m.g	9481
PAC4GC:7351716	Xelaev18015124m.g	9480
PAC4GC:7345363.4.592a4f6a	Xelaev18003575m.g	9476
PAC4GC:7363093.1.592a4f63	Xelaev18023449m.g	9475
PAC4GC:7355162.3.592a4f62	Xelaev18012869m.g	9474
PAC4GC:7346317.6.592a4f55	Xelaev18039040m.g	9474
PAC4GC:7330668	Xelaev18005681m.g	9473
PAC4GC:7329441	Xelaev18005225m.g	9473
PAC4GC:7342159	Xelaev18018013m.g	9472
PAC4GC:7338706	Xelaev18047282m.g	9472
PAC4GC:7336540	Xelaev18011133m.g	9472
PAC4GC:7323896	Xelaev18028669m.g	9471
PAC4GC:7345640	Xelaev18039448m.g	9469
PAC4GC:7339419.1.592a4f63	Xelaev18046861m.g	9469
PAC4GC:7363925.2.592a4f54	Xelaev18022208m.g	9468
PAC4GC:7357877	Xelaev18002131m.g	9467
PAC4GC:7347837.4.592a4f5f	Xelaev18040017m.g	9467
PAC4GC:7341013.3.592a4f4c	Xelaev18041050m.g	9467
PAC4GC:7367697.5.592a4f51	Xelaev18034577m.g	9466
PAC4GC:7337027	Xelaev18009376m.g	9466
PAC4GC:7328953	Xelaev18028319m.g	9465
PAC4GC:7326642.4.592a4f5e	Xelaev18032332m.g	9465
PAC4GC:7344923.1.592a4f60	Xelaev18018443m.g	9464
PAC4GC:7355411	Xelaev18013203m.g	9463
PAC4GC:7348206	Xelaev18040018m.g	9463
PAC4GC:7362466.1.592a4f5a	Xelaev18022750m.g	9462
PAC4GC:7334028	Xelaev18033922m.g	9462
PAC4GC:7354822	Xelaev18013389m.g	9460
PAC4GC:7338939.1.592a4f66	Xelaev18047281m.g	9460
PAC4GC:7339031.1.592a4f5e	Xelaev18046047m.g	9459
PAC4GC:7323232.1.592a4f4e	Xelaev18028797m.g	9459
PAC4GC:7341140	Xelaev18041303m.g	9458
PAC4GC:7332779.4.592a4f67	Xelaev18008044m.g	9458
PAC4GC:7322029.4.592a4f66	Xelaev18001121m.g	9456
PAC4GC:7322029.1.592a4f66	Xelaev18001121m.g	9456
PAC4GC:7337521	Xelaev18047724m.g	9455
PAC4GC:7365073.1.592a4f5f	Xelaev18025977m.g	9454
PAC4GC:7339788.3.592a4f6a	Xelaev18004259m.g	9454
PAC4GC:7338724.1.592a4f5f	Xelaev18046093m.g	9454
PAC4GC:7323312.1.592a4f4c	Xelaev18028579m.g	9454
PAC4GC:7363737	Xelaev18024132m.g	9453
PAC4GC:7322029.5.592a4f66	Xelaev18001121m.g	9453
PAC4GC:7358579.1.592a4f65	Xelaev18044423m.g	9448
PAC4GC:7322840	Xelaev18030069m.g	9448
PAC4GC:7355162	Xelaev18012869m.g	9446
PAC4GC:7338756	Xelaev18046133m.g	9446
PAC4GC:7345562	Xelaev18039285m.g	9445
PAC4GC:7343885.5.592a4f59	Xelaev18017937m.g	9444
PAC4GC:7333791.1.592a4f57	Xelaev18033921m.g	9443
PAC4GC:7360961	Xelaev18043940m.g	9442
PAC4GC:7324882.1.592a4f54	Xelaev18031122m.g	9441
PAC4GC:7333791.3.592a4f57	Xelaev18033921m.g	9437
PAC4GC:7365469.2.592a4f50	Xelaev18024453m.g	9435
PAC4GC:7345896.1.592a4f5a	Xelaev18039518m.g	9435
PAC4GC:7363736	Xelaev18023450m.g	9434
PAC4GC:7349633	Xelaev18021458m.g	9434
PAC4GC:7333956	Xelaev18032895m.g	9434
PAC4GC:7333791.6.592a4f57	Xelaev18033921m.g	9434
PAC4GC:7349877.2.592a4f4f	Xelaev18020116m.g	9433
PAC4GC:7328375	Xelaev18026416m.g	9432
PAC4GC:7341512.5.592a4f50	Xelaev18041409m.g	9430
PAC4GC:7324255.4.592a4f51	Xelaev18029074m.g	9430
PAC4GC:7365854	Xelaev18025974m.g	9427
PAC4GC:7355162.1.592a4f62	Xelaev18012869m.g	9427
PAC4GC:7332809.2.592a4f67	Xelaev18007805m.g	9427
